Tornado_ID,Year,Date,Time,Timezone,State,Magnitude,Injuries,Fatalities,Start_Lat,Start_Long,End_Lat,End_Long,Length,Width
291955,2011,4/9/2011,16:00:00,3,TN,1,0,0,36.3,-82.43,36.3,-82.43,3.0,150
303792,2011,4/9/2011,16:08:00,3,TN,1,0,0,36.3,-82.39,36.31,-82.38,0.61,100
303819,2011,4/9/2011,16:15:00,3,TN,0,0,0,36.04,-82.56,36.05,-82.54,1.04,50
283803,2011,4/9/2011,18:20:00,3,IA,3,14,0,42.15,-95.83,42.18,-95.78,3.38,1200
283460,2011,4/9/2011,18:37:00,3,IA,1,0,0,42.2,-95.65,42.2,-95.64,0.69,75
301836,2011,4/9/2011,19:20:00,3,IA,2,0,0,42.32,-95.4,42.38,-95.36,4.13,440
283214,2011,4/9/2011,19:23:00,3,IA,3,0,0,42.35,-95.29,42.5,-95.26,10.14,1760
283213,2011,4/9/2011,19:29:00,3,IA,2,0,0,42.37,-95.24,42.47,-95.15,8.34,660
286082,2011,4/9/2011,19:38:00,3,IA,0,0,0,42.39,-95.2,42.4,-95.2,0.63,100
301876,2011,4/9/2011,19:42:00,3,IA,1,0,0,42.44,-95.45,42.48,-95.4,4.21,200
283446,2011,4/9/2011,20:08:00,3,IA,3,0,0,42.52,-95.13,42.82,-94.77,29.37,2640
302081,2011,4/9/2011,20:14:00,3,IA,0,0,0,42.58,-95.09,42.58,-95.08,0.53,50
302126,2011,4/9/2011,20:20:00,3,IA,1,0,0,42.61,-95.54,42.62,-95.44,5.17,300
283456,2011,4/9/2011,20:24:00,3,IA,2,0,0,42.56,-94.97,42.57,-94.95,1.6,220
302257,2011,4/9/2011,20:25:00,3,IA,1,0,0,42.58,-94.94,42.59,-94.95,1.08,150
302269,2011,4/9/2011,20:50:00,3,IA,0,0,0,42.65,-95.35,42.65,-95.35,0.17,50
302267,2011,4/9/2011,20:50:00,3,IA,0,0,0,42.64,-95.34,42.64,-95.34,0.17,50
283450,2011,4/9/2011,20:54:00,3,IA,4,0,0,42.73,-94.86,42.72,-94.79,3.2,587
286544,2011,4/9/2011,20:55:00,3,IA,1,0,0,42.69,-94.81,42.71,-94.8,1.64,100
286538,2011,4/9/2011,20:55:00,3,IA,1,0,0,42.69,-94.81,42.71,-94.8,1.58,100
286555,2011,4/9/2011,20:56:00,3,IA,2,0,0,42.71,-94.81,42.72,-94.81,0.9,146
286083,2011,4/9/2011,21:08:00,3,IA,1,0,0,42.73,-94.74,42.77,-94.73,2.42,250
283451,2011,4/9/2011,22:19:00,3,IA,1,0,0,42.92,-94.28,42.92,-94.26,0.79,100
285518,2011,4/10/2011,15:57:00,3,WI,1,0,0,44.63,-91.19,44.65,-91.17,1.58,200
285522,2011,4/10/2011,16:04:00,3,WI,1,0,0,44.69,-91.14,44.7,-91.13,0.74,150
285243,2011,4/10/2011,17:08:00,3,WI,3,2,0,45.11,-89.89,45.29,-89.54,21.15,1050
293736,2011,4/10/2011,17:12:00,3,WI,2,0,0,44.02,-89.95,44.07,-89.62,17.08,800
293746,2011,4/10/2011,17:14:00,3,WI,1,0,0,44.0,-90.09,44.01,-90.01,4.37,150
293745,2011,4/10/2011,17:30:00,3,WI,1,0,0,44.08,-89.62,44.1,-89.44,11.73,140
285283,2011,4/10/2011,17:50:00,3,WI,1,0,0,45.35,-89.38,45.42,-89.36,5.3,400
286812,2011,4/10/2011,18:06:00,3,WI,1,0,0,44.17,-89.14,44.32,-88.62,27.68,200
285272,2011,4/10/2011,18:30:00,3,WI,2,0,0,45.64,-88.82,45.75,-88.63,11.97,600
285305,2011,4/10/2011,18:53:00,3,WI,1,0,0,44.13,-89.0,44.19,-88.71,14.93,150
285282,2011,4/10/2011,19:03:00,3,WI,1,0,0,45.65,-88.53,45.67,-88.46,3.29,250
305512,2011,4/10/2011,19:27:00,3,WI,0,0,0,43.92,-88.91,43.94,-88.89,1.83,50
285307,2011,4/10/2011,19:43:00,3,WI,2,0,0,44.26,-88.29,44.28,-88.27,1.52,175
285308,2011,4/10/2011,19:53:00,3,WI,1,0,0,44.29,-88.11,44.3,-88.1,1.2,75
285309,2011,4/10/2011,19:59:00,3,WI,1,0,0,44.04,-88.32,44.05,-88.29,1.67,100
285415,2011,4/10/2011,21:55:00,3,MO,0,0,0,37.15,-93.06,37.22,-92.98,6.67,100
301106,2011,4/11/2011,0:09:00,3,TX,1,0,0,32.27,-97.42,32.27,-97.39,1.51,100
301122,2011,4/11/2011,0:22:00,3,TX,1,2,0,32.41,-97.23,32.42,-97.23,0.13,50
301141,2011,4/11/2011,1:13:00,3,TX,1,0,0,32.77,-96.47,32.77,-96.46,0.53,60
301146,2011,4/11/2011,1:34:00,3,TX,1,0,0,32.99,-96.11,33.04,-96.01,6.53,200
305660,2011,4/11/2011,18:30:00,3,AL,1,0,0,33.45,-86.79,33.45,-86.78,0.38,100
302758,2011,4/14/2011,15:12:00,3,OK,0,0,0,36.7,-96.71,36.71,-96.7,0.4,40
285058,2011,4/14/2011,15:42:00,3,OK,0,0,0,35.78,-96.67,35.78,-96.67,0.3,40
285540,2011,4/14/2011,15:45:00,3,KS,0,0,0,38.93,-97.86,38.95,-97.87,1.65,60
302759,2011,4/14/2011,16:00:00,3,OK,2,0,0,36.45,-96.39,36.46,-96.38,1.0,275
285542,2011,4/14/2011,16:02:00,3,KS,0,0,0,37.44,-96.55,37.47,-96.54,2.17,125
285544,2011,4/14/2011,16:16:00,3,KS,0,0,0,37.02,-96.25,37.03,-96.24,0.5,60
285545,2011,4/14/2011,16:23:00,3,KS,0,0,0,38.87,-97.49,38.88,-97.49,0.43,60
305893,2011,4/14/2011,16:24:00,3,OK,1,0,0,34.62,-96.55,34.62,-96.53,1.0,50
302760,2011,4/14/2011,16:38:00,3,OK,0,0,0,35.57,-96.43,35.57,-96.43,0.2,50
302762,2011,4/14/2011,16:39:00,3,OK,0,0,0,36.6,-96.0,36.6,-96.0,0.1,50
302765,2011,4/14/2011,16:44:00,3,OK,0,0,0,36.63,-95.98,36.63,-95.98,0.1,50
285071,2011,4/14/2011,17:03:00,3,OK,1,0,0,34.13,-96.79,34.2,-96.57,14.0,300
302775,2011,4/14/2011,17:05:00,3,OK,1,0,0,35.59,-96.27,35.71,-96.15,11.4,100
285547,2011,4/14/2011,17:11:00,3,KS,0,0,0,37.44,-96.55,37.44,-96.55,0.24,50
302781,2011,4/14/2011,17:11:00,3,OK,1,0,0,36.76,-95.81,36.78,-95.79,1.6,200
284773,2011,4/14/2011,17:12:00,3,KS,0,0,0,39.25,-97.16,39.25,-97.16,0.1,25
292735,2011,4/14/2011,17:15:00,3,OR,0,0,0,45.42,-119.71,45.42,-119.71,0.16,10
305894,2011,4/14/2011,17:25:00,3,OK,0,0,0,34.17,-96.58,34.17,-96.58,0.2,100
302787,2011,4/14/2011,17:33:00,3,OK,0,0,0,35.49,-96.36,35.49,-96.36,0.1,50
302788,2011,4/14/2011,18:14:00,3,OK,1,0,0,34.81,-95.66,34.88,-95.61,5.5,300
285080,2011,4/14/2011,18:20:00,3,OK,3,40,2,34.29,-96.25,34.47,-96.01,17.0,1320
285733,2011,4/14/2011,18:21:00,3,OK,1,0,0,34.34,-96.22,34.35,-96.16,4.0,100
302789,2011,4/14/2011,18:47:00,3,OK,2,3,0,36.37,-94.87,36.38,-94.87,0.5,100
305899,2011,4/14/2011,19:04:00,3,OK,0,0,0,34.43,-95.89,34.45,-95.76,7.0,125
302795,2011,4/14/2011,19:12:00,3,OK,0,0,0,34.44,-95.74,34.44,-95.74,0.1,50
302799,2011,4/14/2011,19:12:00,3,OK,1,0,0,34.44,-95.74,34.46,-95.69,3.0,400
302802,2011,4/14/2011,19:18:00,3,OK,1,0,0,35.99,-95.41,36.0,-95.38,1.8,290
302805,2011,4/14/2011,19:28:00,3,OK,1,0,0,34.73,-95.12,34.76,-95.05,4.6,600
302814,2011,4/14/2011,19:35:00,3,OK,2,0,0,34.51,-95.51,34.57,-95.41,7.0,1000
285734,2011,4/14/2011,19:36:00,3,OK,1,0,0,34.34,-96.08,34.36,-96.07,2.0,400
305902,2011,4/14/2011,19:46:00,3,OK,1,0,0,34.53,-95.83,34.53,-95.76,4.0,500
302817,2011,4/14/2011,19:50:00,3,OK,1,0,0,34.64,-95.47,34.64,-95.46,1.0,75
305903,2011,4/14/2011,19:58:00,3,OK,1,0,0,34.53,-95.74,34.62,-95.52,14.3,1100
305904,2011,4/14/2011,19:59:00,3,OK,1,0,0,34.51,-95.72,34.52,-95.72,0.5,125
302829,2011,4/14/2011,20:08:00,3,OK,0,0,0,34.69,-95.38,34.74,-95.3,6.0,500
302834,2011,4/14/2011,20:23:00,3,OK,1,3,0,34.93,-94.71,35.01,-94.64,7.0,440
302836,2011,4/14/2011,20:35:00,3,OK,1,0,0,34.94,-94.67,34.96,-94.66,1.5,300
301865,2011,4/14/2011,21:10:00,3,AR,1,0,0,34.98,-94.44,34.98,-94.43,0.5,150
285867,2011,4/14/2011,21:33:00,3,OK,0,0,0,34.45,-94.66,34.46,-94.63,1.7,75
301866,2011,4/14/2011,21:35:00,3,AR,1,0,0,35.49,-94.18,35.52,-94.14,3.0,250
302154,2011,4/14/2011,21:46:00,3,TX,0,0,0,33.6,-95.92,33.6,-95.9,1.53,100
285857,2011,4/14/2011,22:02:00,3,OK,0,0,0,34.16,-95.05,34.16,-94.97,4.57,75
289562,2011,4/14/2011,22:07:00,3,AR,1,0,0,34.56,-94.25,34.57,-94.25,0.53,75
301868,2011,4/14/2011,22:08:00,3,AR,1,2,0,35.28,-94.02,35.29,-93.94,4.8,350
289565,2011,4/14/2011,22:12:00,3,AR,1,0,0,35.01,-93.36,35.02,-93.35,0.78,25
291847,2011,4/14/2011,22:35:00,3,AR,1,0,0,35.17,-93.29,35.2,-93.31,2.1,75
285862,2011,4/14/2011,22:37:00,3,OK,0,0,0,34.17,-94.73,34.17,-94.71,1.23,75
301869,2011,4/14/2011,23:10:00,3,AR,1,0,0,36.01,-93.52,36.01,-93.52,0.5,100
289566,2011,4/15/2011,0:13:00,3,AR,1,0,0,34.62,-92.98,34.69,-92.88,7.31,250
290112,2011,4/15/2011,0:38:00,3,AR,1,0,0,34.45,-92.62,34.46,-92.57,2.95,250
289568,2011,4/15/2011,0:47:00,3,AR,1,0,0,34.48,-92.47,34.56,-92.2,16.85,350
289571,2011,4/15/2011,0:57:00,3,AR,1,2,2,34.75,-92.38,34.77,-92.31,3.94,475
289572,2011,4/15/2011,1:01:00,3,AR,1,0,0,34.66,-92.29,34.71,-92.19,6.57,200
289573,2011,4/15/2011,1:09:00,3,AR,1,1,0,34.6,-92.15,34.63,-92.03,6.79,200
289563,2011,4/15/2011,1:17:00,3,AR,2,0,0,34.65,-91.97,34.7,-91.86,6.98,200
302454,2011,4/15/2011,5:26:00,3,MS,0,0,0,32.96,-91.04,32.96,-91.01,1.71,75
297841,2011,4/15/2011,9:20:00,3,MS,0,0,0,31.65,-88.89,31.65,-88.89,0.01,50
302467,2011,4/15/2011,9:51:00,3,MS,3,10,0,32.29,-90.38,32.39,-90.12,16.53,528
297445,2011,4/15/2011,10:10:00,3,AL,0,0,0,31.93,-88.47,31.93,-88.47,0.12,50
302471,2011,4/15/2011,10:22:00,3,MS,1,0,0,32.42,-90.08,32.46,-89.96,7.41,200
297467,2011,4/15/2011,10:26:00,3,AL,0,0,0,31.88,-88.42,31.93,-88.36,4.65,100
297835,2011,4/15/2011,10:41:00,3,MS,1,0,0,31.43,-88.47,31.47,-88.4,5.14,200
302485,2011,4/15/2011,10:43:00,3,MS,1,0,0,32.48,-89.89,32.52,-89.77,7.59,200
297473,2011,4/15/2011,10:48:00,3,AL,1,0,0,32.03,-88.25,32.12,-87.98,16.71,200
302492,2011,4/15/2011,10:58:00,3,MS,1,0,0,32.54,-89.71,32.6,-89.62,6.95,200
297476,2011,4/15/2011,11:04:00,3,AL,2,1,0,31.55,-88.28,31.56,-88.27,0.9,150
297453,2011,4/15/2011,11:20:00,3,AL,1,0,0,31.36,-87.89,31.4,-87.84,3.28,500
302506,2011,4/15/2011,11:53:00,3,MS,3,5,0,32.69,-88.99,32.89,-88.18,48.52,1760
303234,2011,4/15/2011,12:35:00,3,MO,1,0,0,39.34,-91.13,39.38,-91.13,3.01,50
302875,2011,4/15/2011,12:39:00,3,MS,0,0,0,31.81,-90.38,31.82,-90.36,1.03,200
302890,2011,4/15/2011,12:47:00,3,MS,1,0,0,32.06,-89.75,32.07,-89.69,3.75,100
302913,2011,4/15/2011,12:54:00,3,MS,1,0,0,33.03,-90.04,33.07,-89.94,6.12,150
302922,2011,4/15/2011,13:19:00,3,MS,2,2,0,33.13,-89.77,33.15,-89.71,3.7,200
302935,2011,4/15/2011,13:23:00,3,MS,1,0,0,32.22,-89.36,32.25,-89.25,6.87,150
302940,2011,4/15/2011,13:33:00,3,MS,0,0,0,33.16,-89.6,33.19,-89.53,4.48,75
307556,2011,4/15/2011,14:03:00,3,AL,2,0,0,32.79,-88.24,32.81,-88.17,4.5,200
302941,2011,4/15/2011,14:04:00,3,MS,1,0,0,32.01,-89.25,32.01,-89.23,1.23,440
297477,2011,4/15/2011,14:06:00,3,AL,1,0,0,31.69,-87.22,31.69,-87.21,0.76,100
307574,2011,4/15/2011,14:14:00,3,AL,3,0,0,33.01,-87.74,33.19,-87.5,18.37,500
307634,2011,4/15/2011,14:33:00,3,AL,2,0,0,32.73,-87.63,32.76,-87.61,2.2,700
310060,2011,4/15/2011,14:53:00,3,AL,2,0,0,32.44,-88.33,32.48,-88.19,8.92,200
310075,2011,4/15/2011,15:00:00,3,AL,1,0,0,32.9,-87.36,33.11,-87.08,21.77,1760
302969,2011,4/15/2011,15:08:00,3,MS,1,0,0,32.08,-88.52,32.25,-88.15,24.49,470
310078,2011,4/15/2011,15:44:00,3,AL,2,0,0,32.64,-87.85,32.84,-87.51,24.1,880
310520,2011,4/15/2011,15:59:00,3,AL,0,0,0,33.24,-86.84,33.24,-86.81,1.37,50
302977,2011,4/15/2011,15:59:00,3,MS,1,0,0,32.01,-89.27,32.02,-89.25,1.63,880
310083,2011,4/15/2011,16:04:00,3,AL,3,4,1,32.19,-88.01,32.34,-87.82,15.33,800
297660,2011,4/15/2011,16:11:00,3,AL,2,0,0,31.62,-87.26,31.64,-87.25,0.86,150
310524,2011,4/15/2011,16:19:00,3,AL,2,0,0,32.31,-87.93,32.37,-87.87,5.4,575
297656,2011,4/15/2011,16:29:00,3,AL,2,0,0,31.73,-87.09,31.9,-86.78,21.51,300
288495,2011,4/15/2011,16:30:00,3,IL,1,1,0,40.21,-89.95,40.26,-89.95,3.08,100
310525,2011,4/15/2011,16:35:00,3,AL,2,0,0,32.29,-87.74,32.39,-87.59,10.87,600
310526,2011,4/15/2011,16:44:00,3,AL,1,0,0,33.25,-86.53,33.27,-86.45,4.38,100
310532,2011,4/15/2011,17:00:00,3,AL,0,0,0,32.41,-87.51,32.43,-87.44,4.65,150
297829,2011,4/15/2011,17:12:00,3,AL,2,0,0,32.01,-88.33,32.24,-87.73,38.81,800
288496,2011,4/15/2011,17:22:00,3,IL,0,0,0,39.97,-89.71,39.99,-89.72,1.24,50
310533,2011,4/15/2011,17:25:00,3,AL,2,0,0,32.57,-87.29,32.58,-87.29,0.8,500
288497,2011,4/15/2011,17:25:00,3,IL,1,0,0,40.0,-89.69,40.02,-89.7,1.72,150
298563,2011,4/15/2011,17:50:00,3,GA,0,0,0,32.7,-84.86,32.7,-84.85,0.43,50
310535,2011,4/15/2011,18:05:00,3,AL,1,0,0,32.6,-87.01,32.6,-87.01,0.1,75
310536,2011,4/15/2011,18:23:00,3,AL,0,0,0,32.21,-86.45,32.24,-86.42,2.73,75
296776,2011,4/15/2011,18:45:00,3,MS,3,28,4,31.13,-88.63,31.22,-88.34,18.3,500
310537,2011,4/15/2011,18:48:00,3,AL,1,0,0,32.47,-87.23,32.47,-87.23,0.18,100
310538,2011,4/15/2011,19:04:00,3,AL,1,0,0,32.38,-87.16,32.39,-87.14,1.64,250
288655,2011,4/15/2011,19:12:00,3,KY,0,0,0,36.83,-87.87,36.83,-87.86,0.3,50
288660,2011,4/15/2011,19:14:00,3,KY,1,0,0,36.85,-87.84,36.88,-87.81,2.5,125
310539,2011,4/15/2011,19:48:00,3,AL,1,0,0,32.51,-86.67,32.6,-86.59,7.88,200
310540,2011,4/15/2011,19:56:00,3,AL,1,0,0,32.56,-86.61,32.7,-86.45,13.42,200
310541,2011,4/15/2011,20:06:00,3,AL,0,0,0,32.61,-86.51,32.66,-86.46,4.43,50
297471,2011,4/15/2011,20:20:00,3,AL,2,0,0,31.48,-87.68,31.48,-87.68,0.35,200
311699,2011,4/15/2011,20:25:00,3,AL,1,0,0,32.35,-86.87,32.4,-86.78,6.2,800
311708,2011,4/15/2011,20:27:00,3,AL,0,0,0,32.72,-86.31,32.72,-86.31,0.35,50
311702,2011,4/15/2011,20:29:00,3,AL,2,0,0,32.39,-86.83,32.51,-86.75,9.98,800
297766,2011,4/15/2011,21:05:00,3,AL,0,0,0,31.1,-88.25,31.1,-88.23,1.24,80
297833,2011,4/15/2011,21:26:00,3,AL,2,0,0,31.71,-87.15,31.75,-87.02,8.52,400
311717,2011,4/15/2011,21:47:00,3,AL,3,4,3,32.58,-86.58,32.61,-86.43,9.29,400
311756,2011,4/15/2011,22:17:00,3,AL,2,2,0,32.69,-86.2,32.87,-85.91,20.75,1320
311721,2011,4/15/2011,22:43:00,3,AL,1,0,0,32.87,-85.89,32.93,-85.8,6.64,200
297772,2011,4/15/2011,22:45:00,3,AL,1,0,0,31.21,-87.2,31.25,-87.04,10.23,150
297830,2011,4/15/2011,22:57:00,3,AL,2,0,0,31.88,-86.71,31.9,-86.66,3.32,400
297797,2011,4/15/2011,23:08:00,3,AL,2,0,0,31.2,-86.86,31.28,-86.48,22.95,300
300454,2011,4/16/2011,2:50:00,3,GA,1,0,0,32.37,-84.85,32.37,-84.86,0.26,50
300455,2011,4/16/2011,4:02:00,3,GA,1,0,0,32.86,-83.72,32.9,-83.68,3.46,500
299666,2011,4/16/2011,10:41:00,3,NC,1,0,0,35.73,-80.51,35.78,-80.46,4.05,100
300655,2011,4/16/2011,10:59:00,3,NC,0,0,0,35.01,-80.57,35.04,-80.53,2.99,50
301029,2011,4/16/2011,12:03:00,3,VA,0,0,0,37.9,-79.2,37.92,-79.19,1.31,100
295915,2011,4/16/2011,12:06:00,3,NC,1,0,0,36.17,-79.45,36.27,-79.3,10.72,300
302294,2011,4/16/2011,12:20:00,3,VA,0,0,0,38.02,-79.07,38.06,-79.03,3.81,200
295917,2011,4/16/2011,12:40:00,3,NC,2,6,0,36.45,-79.0,36.72,-78.67,26.24,300
297611,2011,4/16/2011,12:53:00,3,NC,3,103,6,35.34,-79.31,35.95,-78.41,65.23,500
298723,2011,4/16/2011,13:25:00,3,SC,1,3,0,34.48,-79.41,34.49,-79.39,1.51,440
285479,2011,4/16/2011,13:27:00,3,SC,0,0,0,33.77,-80.1,33.85,-79.95,9.63,40
303324,2011,4/16/2011,13:30:00,3,VA,1,0,0,36.87,-78.38,37.04,-78.16,16.95,300
297254,2011,4/16/2011,13:33:00,3,NC,3,176,2,35.02,-79.13,35.49,-78.36,52.86,800
298778,2011,4/16/2011,13:33:00,3,NC,1,0,0,34.53,-79.3,34.54,-79.29,0.69,50
299661,2011,4/16/2011,13:47:00,3,NC,1,0,0,34.68,-79.01,34.69,-78.99,1.48,352
285482,2011,4/16/2011,14:13:00,3,SC,1,0,0,33.5,-80.23,33.54,-80.08,8.86,50
300477,2011,4/16/2011,14:25:00,3,NC,2,13,3,34.84,-78.66,35.09,-78.23,29.88,800
303327,2011,4/16/2011,14:37:00,3,VA,1,5,0,37.06,-77.69,37.14,-77.62,7.01,400
296652,2011,4/16/2011,14:50:00,3,NC,1,0,0,35.51,-78.26,35.59,-78.15,8.59,100
300502,2011,4/16/2011,14:58:00,3,NC,2,0,1,34.54,-78.79,34.65,-78.6,13.13,440
304137,2011,4/16/2011,15:03:00,3,SC,1,0,0,33.35,-80.04,33.4,-79.91,7.92,120
297246,2011,4/16/2011,15:12:00,3,NC,2,10,0,35.66,-78.04,35.74,-77.92,8.97,200
291690,2011,4/16/2011,15:12:00,3,NC,0,0,0,35.12,-78.13,35.12,-78.13,0.21,30
296274,2011,4/16/2011,15:20:00,3,NC,2,0,0,36.42,-77.7,36.47,-77.61,8.18,300
296306,2011,4/16/2011,15:32:00,3,NC,3,30,0,35.36,-77.84,35.55,-77.63,20.42,400
300636,2011,4/16/2011,15:33:00,3,NC,0,0,0,34.42,-78.73,34.42,-78.73,0.22,25
301068,2011,4/16/2011,15:41:00,3,SC,0,0,0,33.36,-79.65,33.36,-79.65,0.17,30
301075,2011,4/16/2011,15:45:00,3,SC,0,0,0,33.39,-79.54,33.39,-79.53,0.63,30
303336,2011,4/16/2011,15:50:00,3,VA,1,0,0,36.69,-77.3,36.7,-77.27,1.86,300
301088,2011,4/16/2011,15:53:00,3,SC,1,0,0,33.42,-79.45,33.42,-79.44,0.45,60
291698,2011,4/16/2011,15:59:00,3,NC,1,5,0,35.58,-77.6,35.62,-77.56,3.29,75
301091,2011,4/16/2011,15:59:00,3,SC,1,0,0,33.46,-79.37,33.47,-79.36,0.5,60
301080,2011,4/16/2011,16:05:00,3,NC,1,0,0,34.2,-78.74,34.21,-78.73,1.1,50
345215,2011,4/16/2011,16:20:00,3,VA,0,0,0,36.89,-77.03,36.91,-77.01,1.75,50
303639,2011,4/16/2011,16:30:00,3,VA,1,0,0,37.67,-76.6,37.68,-76.59,1.06,400
291702,2011,4/16/2011,16:35:00,3,NC,0,0,0,34.92,-77.94,34.92,-77.93,0.64,150
305437,2011,4/16/2011,16:45:00,3,VA,3,24,2,37.15,-76.7,37.46,-76.42,46.89,800
304929,2011,4/16/2011,16:55:00,3,NC,3,58,12,36.09,-76.95,36.29,-76.75,17.88,1300
305351,2011,4/16/2011,17:05:00,3,NC,2,8,0,36.21,-76.78,36.41,-76.6,17.51,500
291704,2011,4/16/2011,17:07:00,3,NC,2,0,0,35.0,-77.64,35.01,-77.6,2.41,200
291706,2011,4/16/2011,17:09:00,3,NC,0,0,0,35.89,-77.17,35.89,-77.17,0.11,75
303640,2011,4/16/2011,17:10:00,3,VA,2,0,0,36.75,-76.84,37.03,-76.62,22.61,400
301099,2011,4/16/2011,17:12:00,3,VA,0,0,0,39.1,-77.64,39.1,-77.56,4.08,50
303638,2011,4/16/2011,17:25:00,3,VA,2,0,0,37.53,-76.35,37.57,-76.33,2.8,400
301104,2011,4/16/2011,17:37:00,3,MD,1,0,0,39.41,-77.26,39.41,-77.24,1.17,50
323593,2011,4/16/2011,17:38:00,3,MD,1,0,0,39.41,-77.24,39.45,-77.17,4.36,50
291707,2011,4/16/2011,17:40:00,3,NC,0,0,0,35.34,-77.18,35.34,-77.18,0.14,30
323595,2011,4/16/2011,17:47:00,3,MD,1,0,0,39.44,-77.15,39.46,-77.09,3.5,50
301112,2011,4/16/2011,17:51:00,3,MD,0,0,0,39.65,-77.08,39.72,-76.92,1.95,75
291709,2011,4/16/2011,18:08:00,3,NC,0,0,0,35.47,-76.81,35.48,-76.8,0.6,30
291729,2011,4/16/2011,18:11:00,3,NC,3,30,0,34.73,-77.38,34.76,-77.32,3.76,450
290033,2011,4/16/2011,18:20:00,3,PA,0,2,0,39.97,-76.78,39.97,-76.77,0.49,200
291732,2011,4/16/2011,18:43:00,3,NC,2,7,0,34.95,-77.01,34.99,-76.96,4.07,200
291733,2011,4/16/2011,18:52:00,3,NC,0,0,0,35.03,-76.91,35.03,-76.91,0.12,30
291734,2011,4/16/2011,19:01:00,3,NC,1,0,0,35.85,-76.21,35.91,-76.1,7.42,550
304138,2011,4/16/2011,19:30:00,3,NC,1,0,0,36.1,-75.83,36.12,-75.8,2.02,200
292038,2011,4/16/2011,19:35:00,3,NC,1,0,0,36.16,-75.75,36.17,-75.74,0.67,250
308595,2011,4/19/2011,15:00:00,3,MO,1,0,0,39.3,-91.3,39.32,-91.23,4.12,150
308596,2011,4/19/2011,15:36:00,3,MO,0,0,0,39.36,-90.9,39.37,-90.9,0.4,50
314471,2011,4/19/2011,16:58:00,3,IL,3,2,0,39.44,-89.83,39.45,-89.74,4.32,200
302233,2011,4/19/2011,16:58:00,3,OK,0,0,0,34.53,-95.03,34.53,-95.03,0.1,50
302236,2011,4/19/2011,17:07:00,3,OK,1,0,0,34.53,-94.96,34.55,-94.91,3.5,100
308598,2011,4/19/2011,17:08:00,3,IL,2,0,0,39.46,-89.65,39.46,-89.59,3.16,150
315095,2011,4/19/2011,17:15:00,3,IL,2,0,0,39.25,-89.66,39.25,-89.6,3.51,200
298622,2011,4/19/2011,17:17:00,3,IL,1,0,0,39.55,-89.46,39.55,-89.43,1.99,100
298633,2011,4/19/2011,17:30:00,3,IL,0,0,0,39.38,-89.51,39.38,-89.45,3.48,100
298647,2011,4/19/2011,17:32:00,3,IL,1,0,0,39.57,-89.27,39.57,-89.26,0.91,100
302242,2011,4/19/2011,17:45:00,3,OK,0,0,0,34.58,-94.58,34.58,-94.58,0.1,75
302244,2011,4/19/2011,17:48:00,3,OK,0,0,0,34.57,-94.54,34.59,-94.49,3.0,125
288919,2011,4/19/2011,18:43:00,3,MO,1,0,0,37.2,-90.35,37.25,-90.28,5.16,500
289147,2011,4/19/2011,18:55:00,3,MO,0,0,0,37.49,-90.02,37.5,-90.01,0.5,100
298648,2011,4/19/2011,18:59:00,3,IL,1,0,0,39.82,-87.66,39.83,-87.64,1.14,100
298652,2011,4/19/2011,19:02:00,3,IL,0,0,0,40.31,-87.7,40.33,-87.66,2.71,25
304884,2011,4/19/2011,19:10:00,3,IN,1,0,0,39.9,-87.48,40.05,-86.93,31.15,100
298654,2011,4/19/2011,19:11:00,3,IL,1,0,0,40.37,-87.59,40.4,-87.57,2.56,100
289117,2011,4/19/2011,19:35:00,3,IL,0,0,0,37.9,-89.26,37.94,-89.21,3.94,100
289118,2011,4/19/2011,19:40:00,3,IL,1,0,0,37.86,-89.14,37.86,-89.13,0.3,50
304892,2011,4/19/2011,19:40:00,3,IN,1,0,0,40.35,-86.9,40.35,-86.89,0.71,100
290647,2011,4/19/2011,19:49:00,3,IL,1,0,0,38.0,-88.92,38.0,-88.92,0.15,50
304895,2011,4/19/2011,19:50:00,3,IN,0,0,0,40.48,-86.76,40.49,-86.71,2.64,50
304899,2011,4/19/2011,19:55:00,3,IN,1,0,0,40.14,-86.63,40.14,-86.62,0.64,50
308593,2011,4/19/2011,20:02:00,3,IL,1,0,0,38.52,-89.07,38.53,-89.07,0.36,75
289119,2011,4/19/2011,20:03:00,3,IL,1,0,0,38.35,-88.94,38.38,-88.87,4.27,100
289120,2011,4/19/2011,20:06:00,3,IL,1,0,0,38.31,-88.73,38.32,-88.7,1.43,100
289122,2011,4/19/2011,20:19:00,3,IL,1,0,0,38.04,-88.45,38.06,-88.39,3.36,150
289145,2011,4/19/2011,20:27:00,3,MO,0,0,0,37.13,-89.87,37.13,-89.87,0.1,40
289175,2011,4/19/2011,20:28:00,3,IL,2,0,0,37.99,-88.13,38.01,-88.11,1.8,125
289121,2011,4/19/2011,20:30:00,3,IL,2,2,0,38.33,-88.3,38.47,-88.25,10.57,150
289184,2011,4/19/2011,20:30:00,3,IL,1,0,0,38.1,-88.1,38.11,-88.08,1.44,100
296354,2011,4/19/2011,20:41:00,3,IN,1,0,0,40.39,-85.71,40.42,-85.68,2.53,150
289166,2011,4/19/2011,20:48:00,3,IL,2,0,0,38.35,-87.95,38.43,-87.77,11.25,250
296357,2011,4/19/2011,20:48:00,3,IN,1,0,0,40.45,-85.54,40.48,-85.5,2.9,50
